path,class,source,base_id,augmentation
backend/app/modules/m2_classifier/training/data/visa/visa_183_scaled_up.png,visa,synthetic,visa_183,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_183_scaled_down.png,visa,synthetic,visa_183,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_184_base.png,visa,synthetic,visa_184,original
backend/app/modules/m2_classifier/training/data/visa/visa_184_blurred.png,visa,synthetic,visa_184,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_184_contrast_adjusted.png,visa,synthetic,visa_184,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_184_hue_sat_adjusted.png,visa,synthetic,visa_184,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_184_scaled_up.png,visa,synthetic,visa_184,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_184_scaled_down.png,visa,synthetic,visa_184,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_185_base.png,visa,synthetic,visa_185,original
backend/app/modules/m2_classifier/training/data/visa/visa_185_blurred.png,visa,synthetic,visa_185,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_185_contrast_adjusted.png,visa,synthetic,visa_185,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_185_hue_sat_adjusted.png,visa,synthetic,visa_185,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_185_scaled_up.png,visa,synthetic,visa_185,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_185_scaled_down.png,visa,synthetic,visa_185,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_186_base.png,visa,synthetic,visa_186,original
backend/app/modules/m2_classifier/training/data/visa/visa_186_blurred.png,visa,synthetic,visa_186,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_186_contrast_adjusted.png,visa,synthetic,visa_186,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_186_hue_sat_adjusted.png,visa,synthetic,visa_186,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_186_scaled_up.png,visa,synthetic,visa_186,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_186_scaled_down.png,visa,synthetic,visa_186,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_187_base.png,visa,synthetic,visa_187,original
backend/app/modules/m2_classifier/training/data/visa/visa_187_blurred.png,visa,synthetic,visa_187,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_187_contrast_adjusted.png,visa,synthetic,visa_187,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_187_hue_sat_adjusted.png,visa,synthetic,visa_187,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_187_scaled_up.png,visa,synthetic,visa_187,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_187_scaled_down.png,visa,synthetic,visa_187,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_188_base.png,visa,synthetic,visa_188,original
backend/app/modules/m2_classifier/training/data/visa/visa_188_blurred.png,visa,synthetic,visa_188,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_188_contrast_adjusted.png,visa,synthetic,visa_188,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_188_hue_sat_adjusted.png,visa,synthetic,visa_188,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_188_scaled_up.png,visa,synthetic,visa_188,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_188_scaled_down.png,visa,synthetic,visa_188,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_189_base.png,visa,synthetic,visa_189,original
backend/app/modules/m2_classifier/training/data/visa/visa_189_blurred.png,visa,synthetic,visa_189,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_189_contrast_adjusted.png,visa,synthetic,visa_189,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_189_hue_sat_adjusted.png,visa,synthetic,visa_189,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_189_scaled_up.png,visa,synthetic,visa_189,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_189_scaled_down.png,visa,synthetic,visa_189,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_190_base.png,visa,synthetic,visa_190,original
backend/app/modules/m2_classifier/training/data/visa/visa_190_blurred.png,visa,synthetic,visa_190,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_190_contrast_adjusted.png,visa,synthetic,visa_190,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_190_hue_sat_adjusted.png,visa,synthetic,visa_190,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_190_scaled_up.png,visa,synthetic,visa_190,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_190_scaled_down.png,visa,synthetic,visa_190,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_191_base.png,visa,synthetic,visa_191,original
backend/app/modules/m2_classifier/training/data/visa/visa_191_blurred.png,visa,synthetic,visa_191,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_191_contrast_adjusted.png,visa,synthetic,visa_191,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_191_hue_sat_adjusted.png,visa,synthetic,visa_191,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_191_scaled_up.png,visa,synthetic,visa_191,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_191_scaled_down.png,visa,synthetic,visa_191,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_192_base.png,visa,synthetic,visa_192,original
backend/app/modules/m2_classifier/training/data/visa/visa_192_blurred.png,visa,synthetic,visa_192,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_192_contrast_adjusted.png,visa,synthetic,visa_192,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_192_hue_sat_adjusted.png,visa,synthetic,visa_192,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_192_scaled_up.png,visa,synthetic,visa_192,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_192_scaled_down.png,visa,synthetic,visa_192,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_193_base.png,visa,synthetic,visa_193,original
backend/app/modules/m2_classifier/training/data/visa/visa_193_blurred.png,visa,synthetic,visa_193,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_193_contrast_adjusted.png,visa,synthetic,visa_193,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_193_hue_sat_adjusted.png,visa,synthetic,visa_193,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_193_scaled_up.png,visa,synthetic,visa_193,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_193_scaled_down.png,visa,synthetic,visa_193,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_194_base.png,visa,synthetic,visa_194,original
backend/app/modules/m2_classifier/training/data/visa/visa_194_blurred.png,visa,synthetic,visa_194,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_194_contrast_adjusted.png,visa,synthetic,visa_194,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_194_hue_sat_adjusted.png,visa,synthetic,visa_194,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_194_scaled_up.png,visa,synthetic,visa_194,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_194_scaled_down.png,visa,synthetic,visa_194,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_195_base.png,visa,synthetic,visa_195,original
backend/app/modules/m2_classifier/training/data/visa/visa_195_blurred.png,visa,synthetic,visa_195,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_195_contrast_adjusted.png,visa,synthetic,visa_195,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_195_hue_sat_adjusted.png,visa,synthetic,visa_195,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_195_scaled_up.png,visa,synthetic,visa_195,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_195_scaled_down.png,visa,synthetic,visa_195,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_196_base.png,visa,synthetic,visa_196,original
backend/app/modules/m2_classifier/training/data/visa/visa_196_blurred.png,visa,synthetic,visa_196,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_196_contrast_adjusted.png,visa,synthetic,visa_196,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_196_hue_sat_adjusted.png,visa,synthetic,visa_196,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_196_scaled_up.png,visa,synthetic,visa_196,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_196_scaled_down.png,visa,synthetic,visa_196,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_197_base.png,visa,synthetic,visa_197,original
backend/app/modules/m2_classifier/training/data/visa/visa_197_blurred.png,visa,synthetic,visa_197,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_197_contrast_adjusted.png,visa,synthetic,visa_197,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_197_hue_sat_adjusted.png,visa,synthetic,visa_197,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_197_scaled_up.png,visa,synthetic,visa_197,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_197_scaled_down.png,visa,synthetic,visa_197,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_198_base.png,visa,synthetic,visa_198,original
backend/app/modules/m2_classifier/training/data/visa/visa_198_blurred.png,visa,synthetic,visa_198,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_198_contrast_adjusted.png,visa,synthetic,visa_198,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_198_hue_sat_adjusted.png,visa,synthetic,visa_198,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_198_scaled_up.png,visa,synthetic,visa_198,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_198_scaled_down.png,visa,synthetic,visa_198,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_199_base.png,visa,synthetic,visa_199,original
backend/app/modules/m2_classifier/training/data/visa/visa_199_blurred.png,visa,synthetic,visa_199,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_199_contrast_adjusted.png,visa,synthetic,visa_199,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_199_hue_sat_adjusted.png,visa,synthetic,visa_199,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_199_scaled_up.png,visa,synthetic,visa_199,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_199_scaled_down.png,visa,synthetic,visa_199,scaled_down
backend/app/modules/m2_classifier/training/data/visa/visa_200_base.png,visa,synthetic,visa_200,original
backend/app/modules/m2_classifier/training/data/visa/visa_200_blurred.png,visa,synthetic,visa_200,blurred
backend/app/modules/m2_classifier/training/data/visa/visa_200_contrast_adjusted.png,visa,synthetic,visa_200,contrast_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_200_hue_sat_adjusted.png,visa,synthetic,visa_200,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/visa/visa_200_scaled_up.png,visa,synthetic,visa_200,scaled_up
backend/app/modules/m2_classifier/training/data/visa/visa_200_scaled_down.png,visa,synthetic,visa_200,scaled_down
new_generated_aadharcard_images/100backside_blurred.jpg,id_card,real,100backside,blurred
new_generated_aadharcard_images/100backside_contrast_adjusted.jpg,id_card,real,100backside,contrast_adjusted
new_generated_aadharcard_images/100backside_hue_sat_adjusted.jpg,id_card,real,100backside,hue_sat_adjusted
new_generated_aadharcard_images/100backside_scaled_down.jpg,id_card,real,100backside,scaled_down
new_generated_aadharcard_images/100backside_scaled_up.jpg,id_card,real,100backside,scaled_up
new_generated_aadharcard_images/100front_blurred.jpg,id_card,real,100front,blurred
new_generated_aadharcard_images/100front_contrast_adjusted.jpg,id_card,real,100front,contrast_adjusted
new_generated_aadharcard_images/100front_hue_sat_adjusted.jpg,id_card,real,100front,hue_sat_adjusted
new_generated_aadharcard_images/100front_scaled_down.jpg,id_card,real,100front,scaled_down
new_generated_aadharcard_images/100front_scaled_up.jpg,id_card,real,100front,scaled_up
new_generated_aadharcard_images/101backside_blurred.jpg,id_card,real,101backside,blurred
new_generated_aadharcard_images/101backside_contrast_adjusted.jpg,id_card,real,101backside,contrast_adjusted
new_generated_aadharcard_images/101backside_hue_sat_adjusted.jpg,id_card,real,101backside,hue_sat_adjusted
new_generated_aadharcard_images/101backside_scaled_down.jpg,id_card,real,101backside,scaled_down
new_generated_aadharcard_images/101backside_scaled_up.jpg,id_card,real,101backside,scaled_up
new_generated_aadharcard_images/101front_blurred.jpg,id_card,real,101front,blurred
new_generated_aadharcard_images/101front_contrast_adjusted.jpg,id_card,real,101front,contrast_adjusted
new_generated_aadharcard_images/101front_hue_sat_adjusted.jpg,id_card,real,101front,hue_sat_adjusted
new_generated_aadharcard_images/101front_scaled_down.jpg,id_card,real,101front,scaled_down
new_generated_aadharcard_images/101front_scaled_up.jpg,id_card,real,101front,scaled_up
new_generated_aadharcard_images/102backside_blurred.jpg,id_card,real,102backside,blurred
new_generated_aadharcard_images/102backside_contrast_adjusted.jpg,id_card,real,102backside,contrast_adjusted
new_generated_aadharcard_images/102backside_hue_sat_adjusted.jpg,id_card,real,102backside,hue_sat_adjusted
new_generated_aadharcard_images/102backside_scaled_down.jpg,id_card,real,102backside,scaled_down
new_generated_aadharcard_images/102backside_scaled_up.jpg,id_card,real,102backside,scaled_up
new_generated_aadharcard_images/102front_blurred.jpg,id_card,real,102front,blurred
new_generated_aadharcard_images/102front_contrast_adjusted.jpg,id_card,real,102front,contrast_adjusted
new_generated_aadharcard_images/102front_hue_sat_adjusted.jpg,id_card,real,102front,hue_sat_adjusted
new_generated_aadharcard_images/102front_scaled_down.jpg,id_card,real,102front,scaled_down
new_generated_aadharcard_images/102front_scaled_up.jpg,id_card,real,102front,scaled_up
new_generated_aadharcard_images/103backside_blurred.jpg,id_card,real,103backside,blurred
new_generated_aadharcard_images/103backside_contrast_adjusted.jpg,id_card,real,103backside,contrast_adjusted
new_generated_aadharcard_images/103backside_hue_sat_adjusted.jpg,id_card,real,103backside,hue_sat_adjusted
new_generated_aadharcard_images/103backside_scaled_down.jpg,id_card,real,103backside,scaled_down
new_generated_aadharcard_images/103backside_scaled_up.jpg,id_card,real,103backside,scaled_up
new_generated_aadharcard_images/103front_blurred.jpg,id_card,real,103front,blurred
new_generated_aadharcard_images/103front_contrast_adjusted.jpg,id_card,real,103front,contrast_adjusted
new_generated_aadharcard_images/103front_hue_sat_adjusted.jpg,id_card,real,103front,hue_sat_adjusted
new_generated_aadharcard_images/103front_scaled_down.jpg,id_card,real,103front,scaled_down
new_generated_aadharcard_images/103front_scaled_up.jpg,id_card,real,103front,scaled_up
new_generated_aadharcard_images/104backside_blurred.jpg,id_card,real,104backside,blurred
new_generated_aadharcard_images/104backside_contrast_adjusted.jpg,id_card,real,104backside,contrast_adjusted
new_generated_aadharcard_images/104backside_hue_sat_adjusted.jpg,id_card,real,104backside,hue_sat_adjusted
new_generated_aadharcard_images/104backside_scaled_down.jpg,id_card,real,104backside,scaled_down
new_generated_aadharcard_images/104backside_scaled_up.jpg,id_card,real,104backside,scaled_up
new_generated_aadharcard_images/104front_blurred.jpg,id_card,real,104front,blurred
new_generated_aadharcard_images/104front_contrast_adjusted.jpg,id_card,real,104front,contrast_adjusted
new_generated_aadharcard_images/104front_hue_sat_adjusted.jpg,id_card,real,104front,hue_sat_adjusted
new_generated_aadharcard_images/104front_scaled_down.jpg,id_card,real,104front,scaled_down
new_generated_aadharcard_images/104front_scaled_up.jpg,id_card,real,104front,scaled_up
new_generated_aadharcard_images/105backside_blurred.jpg,id_card,real,105backside,blurred
new_generated_aadharcard_images/105backside_contrast_adjusted.jpg,id_card,real,105backside,contrast_adjusted
new_generated_aadharcard_images/105backside_hue_sat_adjusted.jpg,id_card,real,105backside,hue_sat_adjusted
new_generated_aadharcard_images/105backside_scaled_down.jpg,id_card,real,105backside,scaled_down
new_generated_aadharcard_images/105backside_scaled_up.jpg,id_card,real,105backside,scaled_up
new_generated_aadharcard_images/105front_blurred.jpg,id_card,real,105front,blurred
new_generated_aadharcard_images/105front_contrast_adjusted.jpg,id_card,real,105front,contrast_adjusted
new_generated_aadharcard_images/105front_hue_sat_adjusted.jpg,id_card,real,105front,hue_sat_adjusted
new_generated_aadharcard_images/105front_scaled_down.jpg,id_card,real,105front,scaled_down
new_generated_aadharcard_images/105front_scaled_up.jpg,id_card,real,105front,scaled_up
new_generated_aadharcard_images/106backside_blurred.jpg,id_card,real,106backside,blurred
new_generated_aadharcard_images/106backside_contrast_adjusted.jpg,id_card,real,106backside,contrast_adjusted
new_generated_aadharcard_images/106backside_hue_sat_adjusted.jpg,id_card,real,106backside,hue_sat_adjusted
new_generated_aadharcard_images/106backside_scaled_down.jpg,id_card,real,106backside,scaled_down
new_generated_aadharcard_images/106backside_scaled_up.jpg,id_card,real,106backside,scaled_up
new_generated_aadharcard_images/106front_blurred.jpg,id_card,real,106front,blurred
new_generated_aadharcard_images/106front_contrast_adjusted.jpg,id_card,real,106front,contrast_adjusted
new_generated_aadharcard_images/106front_hue_sat_adjusted.jpg,id_card,real,106front,hue_sat_adjusted
new_generated_aadharcard_images/106front_scaled_down.jpg,id_card,real,106front,scaled_down
new_generated_aadharcard_images/106front_scaled_up.jpg,id_card,real,106front,scaled_up
new_generated_aadharcard_images/107backside_blurred.jpg,id_card,real,107backside,blurred
new_generated_aadharcard_images/107backside_contrast_adjusted.jpg,id_card,real,107backside,contrast_adjusted
new_generated_aadharcard_images/107backside_hue_sat_adjusted.jpg,id_card,real,107backside,hue_sat_adjusted
new_generated_aadharcard_images/107backside_scaled_down.jpg,id_card,real,107backside,scaled_down
new_generated_aadharcard_images/107backside_scaled_up.jpg,id_card,real,107backside,scaled_up
new_generated_aadharcard_images/107front_blurred.jpg,id_card,real,107front,blurred
new_generated_aadharcard_images/107front_contrast_adjusted.jpg,id_card,real,107front,contrast_adjusted
new_generated_aadharcard_images/107front_hue_sat_adjusted.jpg,id_card,real,107front,hue_sat_adjusted
new_generated_aadharcard_images/107front_scaled_down.jpg,id_card,real,107front,scaled_down
new_generated_aadharcard_images/107front_scaled_up.jpg,id_card,real,107front,scaled_up
new_generated_aadharcard_images/108backside_blurred.jpg,id_card,real,108backside,blurred
new_generated_aadharcard_images/108backside_contrast_adjusted.jpg,id_card,real,108backside,contrast_adjusted
new_generated_aadharcard_images/108backside_hue_sat_adjusted.jpg,id_card,real,108backside,hue_sat_adjusted
new_generated_aadharcard_images/108backside_scaled_down.jpg,id_card,real,108backside,scaled_down
new_generated_aadharcard_images/108backside_scaled_up.jpg,id_card,real,108backside,scaled_up
new_generated_aadharcard_images/108front_blurred.jpg,id_card,real,108front,blurred
new_generated_aadharcard_images/108front_contrast_adjusted.jpg,id_card,real,108front,contrast_adjusted
new_generated_aadharcard_images/108front_hue_sat_adjusted.jpg,id_card,real,108front,hue_sat_adjusted
new_generated_aadharcard_images/108front_scaled_down.jpg,id_card,real,108front,scaled_down
new_generated_aadharcard_images/108front_scaled_up.jpg,id_card,real,108front,scaled_up
new_generated_aadharcard_images/10backside_blurred.jpg,id_card,real,10backside,blurred
new_generated_aadharcard_images/10backside_contrast_adjusted.jpg,id_card,real,10backside,contrast_adjusted
new_generated_aadharcard_images/10backside_hue_sat_adjusted.jpg,id_card,real,10backside,hue_sat_adjusted
new_generated_aadharcard_images/10backside_scaled_down.jpg,id_card,real,10backside,scaled_down
new_generated_aadharcard_images/10backside_scaled_up.jpg,id_card,real,10backside,scaled_up
new_generated_aadharcard_images/10front_blurred.jpg,id_card,real,10front,blurred
new_generated_aadharcard_images/10front_contrast_adjusted.jpg,id_card,real,10front,contrast_adjusted
new_generated_aadharcard_images/10front_hue_sat_adjusted.jpg,id_card,real,10front,hue_sat_adjusted
new_generated_aadharcard_images/10front_scaled_down.jpg,id_card,real,10front,scaled_down
new_generated_aadharcard_images/10front_scaled_up.jpg,id_card,real,10front,scaled_up
new_generated_aadharcard_images/11backside_blurred.jpg,id_card,real,11backside,blurred
new_generated_aadharcard_images/11backside_contrast_adjusted.jpg,id_card,real,11backside,contrast_adjusted
new_generated_aadharcard_images/11backside_hue_sat_adjusted.jpg,id_card,real,11backside,hue_sat_adjusted
new_generated_aadharcard_images/11backside_scaled_down.jpg,id_card,real,11backside,scaled_down
new_generated_aadharcard_images/11backside_scaled_up.jpg,id_card,real,11backside,scaled_up
new_generated_aadharcard_images/11front_blurred.jpg,id_card,real,11front,blurred
new_generated_aadharcard_images/11front_contrast_adjusted.jpg,id_card,real,11front,contrast_adjusted
new_generated_aadharcard_images/11front_hue_sat_adjusted.jpg,id_card,real,11front,hue_sat_adjusted
new_generated_aadharcard_images/11front_scaled_down.jpg,id_card,real,11front,scaled_down
new_generated_aadharcard_images/11front_scaled_up.jpg,id_card,real,11front,scaled_up
new_generated_aadharcard_images/12backside_blurred.jpg,id_card,real,12backside,blurred
new_generated_aadharcard_images/12backside_contrast_adjusted.jpg,id_card,real,12backside,contrast_adjusted
new_generated_aadharcard_images/12backside_hue_sat_adjusted.jpg,id_card,real,12backside,hue_sat_adjusted
new_generated_aadharcard_images/12backside_scaled_down.jpg,id_card,real,12backside,scaled_down
new_generated_aadharcard_images/12backside_scaled_up.jpg,id_card,real,12backside,scaled_up
new_generated_aadharcard_images/12front_blurred.jpg,id_card,real,12front,blurred
new_generated_aadharcard_images/12front_contrast_adjusted.jpg,id_card,real,12front,contrast_adjusted
new_generated_aadharcard_images/12front_hue_sat_adjusted.jpg,id_card,real,12front,hue_sat_adjusted
new_generated_aadharcard_images/12front_scaled_down.jpg,id_card,real,12front,scaled_down
new_generated_aadharcard_images/12front_scaled_up.jpg,id_card,real,12front,scaled_up
new_generated_aadharcard_images/13backside_blurred.jpg,id_card,real,13backside,blurred
new_generated_aadharcard_images/13backside_contrast_adjusted.jpg,id_card,real,13backside,contrast_adjusted
new_generated_aadharcard_images/13backside_hue_sat_adjusted.jpg,id_card,real,13backside,hue_sat_adjusted
new_generated_aadharcard_images/13backside_scaled_down.jpg,id_card,real,13backside,scaled_down
new_generated_aadharcard_images/13backside_scaled_up.jpg,id_card,real,13backside,scaled_up
new_generated_aadharcard_images/13front_blurred.jpg,id_card,real,13front,blurred
new_generated_aadharcard_images/13front_contrast_adjusted.jpg,id_card,real,13front,contrast_adjusted
new_generated_aadharcard_images/13front_hue_sat_adjusted.jpg,id_card,real,13front,hue_sat_adjusted
new_generated_aadharcard_images/13front_scaled_down.jpg,id_card,real,13front,scaled_down
new_generated_aadharcard_images/13front_scaled_up.jpg,id_card,real,13front,scaled_up
new_generated_aadharcard_images/15backside_blurred.jpg,id_card,real,15backside,blurred
new_generated_aadharcard_images/15backside_contrast_adjusted.jpg,id_card,real,15backside,contrast_adjusted
new_generated_aadharcard_images/15backside_hue_sat_adjusted.jpg,id_card,real,15backside,hue_sat_adjusted
new_generated_aadharcard_images/15backside_scaled_down.jpg,id_card,real,15backside,scaled_down
new_generated_aadharcard_images/15backside_scaled_up.jpg,id_card,real,15backside,scaled_up
new_generated_aadharcard_images/15front_blurred.jpg,id_card,real,15front,blurred
new_generated_aadharcard_images/15front_contrast_adjusted.jpg,id_card,real,15front,contrast_adjusted
new_generated_aadharcard_images/15front_hue_sat_adjusted.jpg,id_card,real,15front,hue_sat_adjusted
new_generated_aadharcard_images/15front_scaled_down.jpg,id_card,real,15front,scaled_down
new_generated_aadharcard_images/15front_scaled_up.jpg,id_card,real,15front,scaled_up
new_generated_aadharcard_images/16backside_blurred.jpg,id_card,real,16backside,blurred
new_generated_aadharcard_images/16backside_contrast_adjusted.jpg,id_card,real,16backside,contrast_adjusted
new_generated_aadharcard_images/16backside_hue_sat_adjusted.jpg,id_card,real,16backside,hue_sat_adjusted
new_generated_aadharcard_images/16backside_scaled_down.jpg,id_card,real,16backside,scaled_down
new_generated_aadharcard_images/16backside_scaled_up.jpg,id_card,real,16backside,scaled_up
new_generated_aadharcard_images/16front_blurred.jpg,id_card,real,16front,blurred
new_generated_aadharcard_images/16front_contrast_adjusted.jpg,id_card,real,16front,contrast_adjusted
new_generated_aadharcard_images/16front_hue_sat_adjusted.jpg,id_card,real,16front,hue_sat_adjusted
new_generated_aadharcard_images/16front_scaled_down.jpg,id_card,real,16front,scaled_down
new_generated_aadharcard_images/16front_scaled_up.jpg,id_card,real,16front,scaled_up
new_generated_aadharcard_images/17backside_blurred.jpg,id_card,real,17backside,blurred
new_generated_aadharcard_images/17backside_contrast_adjusted.jpg,id_card,real,17backside,contrast_adjusted
new_generated_aadharcard_images/17backside_hue_sat_adjusted.jpg,id_card,real,17backside,hue_sat_adjusted
new_generated_aadharcard_images/17backside_scaled_down.jpg,id_card,real,17backside,scaled_down
new_generated_aadharcard_images/17backside_scaled_up.jpg,id_card,real,17backside,scaled_up
new_generated_aadharcard_images/17front_blurred.jpg,id_card,real,17front,blurred
new_generated_aadharcard_images/17front_contrast_adjusted.jpg,id_card,real,17front,contrast_adjusted
new_generated_aadharcard_images/17front_hue_sat_adjusted.jpg,id_card,real,17front,hue_sat_adjusted
new_generated_aadharcard_images/17front_scaled_down.jpg,id_card,real,17front,scaled_down
new_generated_aadharcard_images/17front_scaled_up.jpg,id_card,real,17front,scaled_up
new_generated_aadharcard_images/18backside_blurred.jpg,id_card,real,18backside,blurred
new_generated_aadharcard_images/18backside_contrast_adjusted.jpg,id_card,real,18backside,contrast_adjusted
new_generated_aadharcard_images/18backside_hue_sat_adjusted.jpg,id_card,real,18backside,hue_sat_adjusted
new_generated_aadharcard_images/18backside_scaled_down.jpg,id_card,real,18backside,scaled_down
new_generated_aadharcard_images/18backside_scaled_up.jpg,id_card,real,18backside,scaled_up
new_generated_aadharcard_images/18front_blurred.jpg,id_card,real,18front,blurred
new_generated_aadharcard_images/18front_contrast_adjusted.jpg,id_card,real,18front,contrast_adjusted
new_generated_aadharcard_images/18front_hue_sat_adjusted.jpg,id_card,real,18front,hue_sat_adjusted
new_generated_aadharcard_images/18front_scaled_down.jpg,id_card,real,18front,scaled_down
new_generated_aadharcard_images/18front_scaled_up.jpg,id_card,real,18front,scaled_up
new_generated_aadharcard_images/19backside_blurred.jpg,id_card,real,19backside,blurred
new_generated_aadharcard_images/19backside_contrast_adjusted.jpg,id_card,real,19backside,contrast_adjusted
new_generated_aadharcard_images/19backside_hue_sat_adjusted.jpg,id_card,real,19backside,hue_sat_adjusted
new_generated_aadharcard_images/19backside_scaled_down.jpg,id_card,real,19backside,scaled_down
new_generated_aadharcard_images/19backside_scaled_up.jpg,id_card,real,19backside,scaled_up
new_generated_aadharcard_images/19front_blurred.jpg,id_card,real,19front,blurred
new_generated_aadharcard_images/19front_contrast_adjusted.jpg,id_card,real,19front,contrast_adjusted
new_generated_aadharcard_images/19front_hue_sat_adjusted.jpg,id_card,real,19front,hue_sat_adjusted
new_generated_aadharcard_images/19front_scaled_down.jpg,id_card,real,19front,scaled_down
new_generated_aadharcard_images/19front_scaled_up.jpg,id_card,real,19front,scaled_up
new_generated_aadharcard_images/1backside_blurred.jpg,id_card,real,1backside,blurred
new_generated_aadharcard_images/1backside_contrast_adjusted.jpg,id_card,real,1backside,contrast_adjusted
new_generated_aadharcard_images/1backside_hue_sat_adjusted.jpg,id_card,real,1backside,hue_sat_adjusted
new_generated_aadharcard_images/1backside_scaled_down.jpg,id_card,real,1backside,scaled_down
new_generated_aadharcard_images/1backside_scaled_up.jpg,id_card,real,1backside,scaled_up
new_generated_aadharcard_images/1front_blurred.jpg,id_card,real,1front,blurred
